,close,high,low,open,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
10429,143.8324432373047,146.22408125410382,142.61201747807138,144.70838950271786,45.69285743618085,133.85554614444726,152.64503826717385,-2.7523891964654865,-3.939275560182158,143.4673080444336,147.75979868570963,0
10430,146.36190795898438,146.64732231402076,141.82469825848736,142.0707508127055,48.915987847513655,134.0555651770391,152.1153134240351,-2.3837402159172143,-3.62816849132917,144.01846923828126,147.30276489257812,0
10431,145.6237030029297,147.50353249308398,145.13159805431155,146.23390833350376,48.02025520237554,134.67222668221672,150.85399707266612,-2.1266356810314164,-3.327861929269619,144.76646881103517,147.02029724121093,0
10432,140.3877410888672,145.6138948019082,140.279477367108,144.75763674117547,42.12774917182709,134.44471161104366,150.70160644315558,-2.318648911162569,-3.1260193256482096,144.9751235961914,146.57083282470705,0
10433,134.96470642089844,138.5373780935634,134.8958045203365,138.0649615534637,37.05592883458952,133.53788951109652,151.07400166321986,-2.8752700318022733,-3.0758694668790225,144.32062377929688,145.70899505615233,0
10434,129.79762268066406,133.0651921487905,129.3645678675484,130.77198099232118,32.981607930945714,131.25325696042137,151.85968554446146,-3.6907916066606106,-3.1988538948353407,142.57266845703126,144.87114664713542,0
10435,130.6636962890625,131.7758582423787,129.40390886311616,131.0278641513014,34.28582705161061,129.575367416441,152.27974885553164,-4.218584215276678,-3.402799958923609,140.99005584716798,144.05201212565103,0
10436,133.29153442382812,135.17137886483886,130.0731789874158,132.16953578167917,38.21471891179679,128.77036926968648,151.72555053011823,-4.374393795717936,-3.597118726282474,139.68301849365236,143.2706792195638,0
10437,128.00631713867188,130.29952764857754,127.00241899293638,129.99442503022874,33.83339352176593,127.00903212150128,152.4278727857253,-4.868228962164807,-3.851340773458941,137.60141296386718,142.09892832438152,0
10438,129.482666015625,130.97866943008026,127.76029850473763,128.01620271778103,36.03935786735567,126.05776750411118,152.80927503739272,-5.081887042989706,-4.097450027365094,136.2412338256836,141.27940928141277,0
10439,133.72459411621094,134.8958062983936,131.21487088907804,131.31328286822668,42.02061184456996,125.84530406494927,152.85245289305854,-4.852982305777402,-4.248556483047556,135.2304489135742,140.57701110839844,0
10440,133.21282958984375,135.5847642777482,131.7955647861074,132.66165937450523,41.51619620488132,125.21257026729936,152.72144004764206,-4.65916086640928,-4.330677359719901,133.91554107666016,140.0288065592448,0
10441,136.0867156982422,136.40165507690898,133.48840199836928,134.65961425641447,45.474506488458445,125.05315338012404,152.67515777710256,-4.224954740121461,-4.309532835800213,132.96184234619142,139.49602203369142,1
10442,139.42320251464844,139.66925503284406,137.56304607780373,137.6909831751248,49.72853420328275,125.10976708555286,152.73074499940807,-3.5704586302952066,-4.161717994699211,132.86538848876953,139.3372355143229,0
10443,139.42320251464844,141.2243087499828,138.74409516157192,140.4467743824865,49.72853420328275,125.05637417054812,152.57548770689326,-3.016987790627411,-3.9327719538848513,133.31123809814454,139.30770975748698,0
10444,135.2698211669922,141.15539260379745,135.15172077587945,139.8857683457784,44.69428754499796,124.9723400178106,151.45878638599802,-2.880299031833175,-3.722277369474517,133.85845794677735,138.99046681722004,0
10445,137.0315399169922,138.44880457321094,134.5119649805372,135.28949921008694,47.13876259619602,125.08077383566608,150.4045243210722,-2.599846810192872,-3.4977912576181875,134.4952423095703,138.78345286051433,0
10446,134.5612030029297,136.1851436237319,131.65778627775248,135.08283314259847,44.18933729681614,125.09658851233864,149.20863914879416,-2.547555315611362,-3.307744069216822,134.62220916748046,138.37270965576172,0
10447,136.7362823486328,136.84454604479996,133.51792659665475,133.89191616880768,47.31505229212885,125.81627971431703,147.2803389380267,-2.304043623440293,-3.107003980061517,135.49520568847657,138.31070353190103,0
10448,139.3247833251953,139.37399683516924,134.767885626568,135.59463354770725,50.84340430957712,125.98455423104863,146.73609701406858,-1.8805110958489308,-2.861705403219,136.4794174194336,138.44881998697915,0
10449,140.66329956054688,141.84434862551257,138.85235665974255,139.11809758016227,52.61076442855423,126.21714461909583,146.18659225834557,-1.4204770671855158,-2.5734597360123037,137.17328796386718,138.623681640625,0
10450,144.0391387939453,144.23597778940012,141.0176069003368,141.0274435938611,56.82676481759271,126.554876900296,145.61658306064152,-0.7745660566831134,-2.2136810001464653,138.25591888427735,138.72997639973957,0
